Id,Price
5035,134375.8765978257
37,122042.01758466383
6168,185537.12024551004
11757,173511.81856444528
8086,127511.49702577751
6529,230698.85442625423
15121,213865.93377979082
13904,143428.10604970527
3711,167689.56247320282
16563,132221.40460778744
14494,165437.60604472653
3006,229866.17274173483
15299,124866.28525458073
92,291850.8299391636
8066,188792.93141914243
16071,203354.48701248947
10662,152446.21984729002
3883,213102.33224628476
5511,123085.38153087764
2821,277552.7879915742
9570,196697.83217521582
4326,249488.77443439266
9251,236527.813927582
9031,214191.77596702243
12689,169780.3273067598
16380,247040.70057710283
1053,253694.4682603648
4568,180924.53908420732
16140,111568.89108909946
14356,352597.25840844854
8466,183216.5035295365
15652,147039.0572372435
3285,135554.47087920914
3198,167030.77571933047
14088,407748.51933563297
2268,123009.97657301516
15472,198043.1518820162
1203,205660.8979147267
7157,351512.14177264686
6886,205180.17468905402
5083,255927.91650869188
7467,122368.82888323336
14068,199418.0279661078
2080,172900.98262865664
10865,166982.10777511905
13516,188069.52265285596
14150,201159.81045327333
7609,120412.52174837519
2144,364198.83543432824
10357,192397.42809115403
2396,230986.46106149262
1526,371498.71632503934
10890,269772.5124631273
8638,436642.9503669252
6050,264211.8327177066
7639,98535.50009361621
10544,207065.09525744332
9577,229342.23143404096
13195,214895.44322825578
3484,230787.7656948828
16668,456944.32864535844
7171,178659.00433351987
8547,209659.90664170502
12735,211655.28124533477
9093,188178.0995648197
15323,283456.98014401423
14897,130408.40621774067
5135,122047.18646770772
5327,222591.3950191587
13133,242761.93463877565
1676,274876.4173119643
16296,285330.4299860158
1095,146993.7852666011
12528,155718.07175582845
7348,276090.49122092867
11663,170147.0862650713
1803,199301.76517133194
1510,237643.82253063133
16045,188829.76049507936
2900,142949.55401188316
3236,175272.51029836983
1318,230582.65969516407
14948,209117.73969630708
7840,250714.7932447549
15325,187077.94494584206
8700,176596.71896555193
15706,192531.14410009034
14449,151960.58105516588
16117,193107.10359651363
4529,190389.73565695153
11199,193132.9172205924
4052,306030.71196058724
821,209175.81916236656
68,236951.05172524106
554,110706.04805080919
452,195315.82552002408
11394,293520.6246905162
11393,152820.53983218197
9535,167401.29196668026
4024,187211.8785727563
10069,213590.14498238932
12007,159794.36452838656
12368,436606.9268896405
1259,353531.6852351383
1124,319329.7644113262
3707,182531.63856008317
8767,168444.48362990317
1919,172166.23480985596
16741,159727.15001825415
6664,288240.5595186376
5688,393830.7972035222
7799,146544.24990163988
14843,318266.29201746685
7532,174123.1148963081
8133,160309.23557096615
6264,296712.63386959204
4125,171997.50574641276
2410,168977.56809456638
13607,206051.52966175857
1716,277186.47100992093
1370,142111.52355951714
2273,419850.0734608292
15298,337515.83218396356
4284,253127.1183563959
12303,152374.89650901753
7808,133810.3221430604
2203,137523.3286792348
7237,126091.0083366157
15864,160755.37409144905
2844,187235.05747686452
5729,162515.8113666966
11812,404116.44499104866
1779,140197.0796377081
6442,140429.31225010127
6160,228280.99671061963
8266,206558.97347949917
9903,157462.3483820143
2867,135027.9390893481
6998,183649.836838823
13932,168044.0371572342
12587,176941.10290950668
3611,242623.00657776443
2646,290952.0442436061
1890,162045.61224845788
860,272472.00941944413
14187,170935.06542980357
12569,299034.7482666801
1276,90556.88386057105
12025,205400.96451729606
4890,287005.71824895864
14410,309273.6561123486
10352,366633.75009942905
11407,184846.7621632964
10384,170337.66346376648
7622,277808.00556675607
12578,167314.56912656096
15820,172877.28102988194
563,204892.68469820754
15226,157019.70633039475
6396,212792.964093553
6247,147514.4988503527
3339,156190.88985663283
10975,323249.1122583301
7475,114503.78834677943
11129,201036.24766394473
3051,272667.7250853835
10232,263802.1971024477
14106,182431.10494015107
5502,235235.3328831899
4558,75011.49673059623
4181,146584.9964295424
8426,127517.80878143241
6611,159259.99786747983
14641,154421.0700207801
15539,262517.06344801455
13119,152692.31095603266
11716,185490.602074041
7316,247100.1532022798
7791,114477.22443498249
13034,311680.3470031021
1068,266955.941002502
4060,177488.89784703526
10172,232687.40817318458
2591,184446.3319096962
12494,324377.685513747
7828,328762.5521961248
15284,177857.6966226483
7947,188949.30140900036
16335,222174.7975406662
10234,341916.544556639
2797,245224.2205982611
5341,240724.51850587723
3059,228689.27370674748
1559,69367.62753224374
15320,284319.9218206657
10284,383520.808535278
4134,211674.62813825076
4481,205147.41110176404
7222,179140.78846866172
4062,246087.1111204364
2192,234072.676706321
9637,186152.78428352886
16236,185792.62649575874
4272,163887.2288519929
9406,294828.0896566979
14309,240092.8662520951
1946,297158.5281020736
16235,245686.71127058007
7146,156545.0615141633
16784,216764.71133002508
349,274115.9876641099
6251,168338.91726262003
5128,335856.222551636
11718,182520.96354555368
16721,90103.72369137696
12517,209776.30976987342
15961,179116.4883378436
9428,153361.3572207618
14541,145640.65930328186
10168,120129.42495035997
11270,169918.1471810051
13210,169950.90518185525
11518,168518.73608321263
12612,179259.4254110552
16352,128910.34262512361
9935,146903.36171386138
15521,339146.71310768335
11482,185068.77117241273
11443,187620.42212535779
9459,241935.2029699538
9218,175520.0101960803
854,134896.94041434966
5619,149055.86673140342
9208,198406.3206941646
4391,136514.56239682616
15207,154735.59426960768
7183,184211.85847591533
16442,220874.3356356361
7936,85639.31531353304
10606,399492.8731394527
4979,159476.46078133766
4854,284810.8738186466
16476,132712.90791697244
10516,165239.3214659465
16261,253964.7349466024
90,412645.338637496
5433,177100.0179756211
14338,141852.38830681276
13487,241166.93685047157
8211,524669.0928580533
170,144807.23826761247
14051,102741.88957402046
10686,210024.24853247814
7595,293137.1776402879
6777,413518.10593006504
14661,179512.97891473104
13991,313924.7157957955
16795,172747.21169619382
2740,125999.01801646258
7368,371544.9900302059
2413,235796.8574972282
1852,475206.8338101472
15200,402452.14545901224
8467,322449.5748496039
16379,269507.88652999
3375,183493.8277968618
5945,415981.1701365745
2641,169474.53386075204
2837,301137.31960136944
3498,230277.94698332026
10876,155243.04156873366
1285,231900.4696833247
9285,236782.42509562135
4015,295136.74350384186
2526,185248.99517401474
7814,184454.3140756864
7117,303160.55718955566
12359,120654.0610579218
3303,295825.937631941
13874,169947.98897734215
5484,191092.79510282035
15067,154436.69248160342
12639,213897.085399103
3388,238423.26365880706
4256,195078.8923581724
15738,197606.99512925043
14049,158773.0169560882
15780,181562.24567673777
9564,176820.42595361688
11910,198874.9464096624
11315,209458.3354378629
1733,180209.6565609967
3910,387330.3043235036
7552,474996.4828246627
254,191038.31218025618
5222,205029.33262098805
8314,230814.31430749758
16743,240813.56250365707
10335,117099.07573065249
8226,277256.301962001
12254,211053.56919927275
13152,216973.20847146868
15020,197279.50031789567
16349,201013.98543536125
11924,153175.9141201957
12543,187408.26751149172
14114,237154.9439120427
12318,250017.93885193352
15383,171945.68667799258
6679,225832.07777068837
635,189303.607621701
15993,272352.26055731333
11375,178999.96809297628
11216,181729.73169149796
15401,222455.27987619844
11301,135671.99651989905
13804,256886.9134226162
10839,202622.17934543017
1588,311323.31181729696
3596,190615.5982955026
5816,170043.51065182
8099,141053.04394948878
6551,186666.16441407174
14075,534385.2749901552
13431,197124.07159706997
9481,306495.91586596356
5295,150853.04501049046
15859,343159.4139585069
10634,314810.30465720204
444,240056.21055799635
11686,249843.28611220443
1213,207042.47147491245
13970,178203.81132480587
6849,419533.67090826354
9911,252119.62510302907
5649,147206.8346691435
7184,249434.4394329536
5877,265285.7093900364
1655,273187.9574040978
15301,205974.96697289238
12389,273722.02346520615
5241,258690.54451858552
7048,148944.09902663622
10574,146604.52776315666
8593,163368.8819581984
4752,181661.01092080548
14663,180083.22324846723
10994,203340.24689208684
87,65958.4819223713
5132,126064.11317451118
6372,428619.2379813633
7411,269216.3825157309
3319,241978.50407507442
9355,124469.50795233937
5139,285413.2923177603
56,291877.07584478
3249,182516.5651170349
5047,88920.64854703312
13238,310088.68667504855
2190,282778.24999387696
15599,178345.0842320287
6542,159919.24122473935
1968,248832.71738780304
5630,141074.18780057895
9157,200782.60415085958
789,189418.42394953768
1413,260606.36461823434
12514,235071.06311856266
13459,141228.94101803613
1345,226528.82102896165
4034,198228.28806975164
15169,144121.09471412
6770,249541.3543337533
3334,181544.9765059489
12998,151705.58448130678
15870,230006.3435390478
1871,162135.62700252119
5770,185757.79355192656
13196,119352.58840146638
7633,199234.92650346024
10699,214832.28227003023
15470,191610.44006380253
1903,487798.34635154414
13860,240103.93196291485
7649,163545.11790624616
11043,217267.69335607774
2922,244251.5328457306
7538,378841.41117201
9477,125197.25189640609
117,496099.7795613142
1457,254850.38387998712
7082,185877.13768273033
3053,266230.81236410834
12522,108528.58418847801
5744,385906.39099783055
13566,379968.3334049519
1464,126464.63070657695
3852,118623.38681718096
9557,226003.14749043813
14719,422084.23244850297
13978,132948.7793094084
3286,158232.9588658305
13019,354588.7889436777
1421,141509.3660994857
13502,180689.70749029645
14811,122846.9714022626
9297,288104.54126145435
7749,489294.1461748039
16555,143555.6999871715
14576,181653.18725836874
12766,155955.3280700252
4679,125072.53289523264
10033,199558.56484978052
11231,282489.8613779378
15112,149785.42697162865
10617,188612.70291868664
2175,162212.86624476596
16502,420547.0086542087
10106,190493.99992273952
12561,148013.46989784107
15907,273944.0037159832
8069,117957.25621622652
8316,123724.96551872468
12343,243879.9810291591
12092,179927.34928446985
1527,140507.4838307679
10010,211684.6357082276
655,100250.56112450566
10549,125829.16518956101
3248,112254.11621910677
13499,259229.6980459341
14959,205810.5812146211
6070,156870.04727775333
11360,243979.73214567205
12102,207018.9109962597
11870,263141.10616174503
3713,133211.04747338875
3230,144932.6082977197
7742,221660.78570507083
15092,341821.3311151692
8728,278053.4885528093
3386,149982.64878923842
9409,145686.00600377526
16545,244069.56022136184
3127,164305.27455382835
11344,168793.68807817783
2112,215566.6778980759
7310,219302.27273342654
6313,216371.56497979525
3681,418896.199691373
5114,353575.95590162126
270,154333.27594589593
14350,186688.53033503855
12223,353752.40409472125
1066,185223.16097532632
16116,397347.4203369505
11410,487635.25151273207
4088,161321.78536802303
5956,155203.40443557987
14669,143541.1716096401
13871,128850.15828154066
4126,220321.70055334014
12114,192288.54003549102
16607,169717.13313777978
4266,243860.98785413455
13518,190788.20262598942
11856,268641.1746127661
3885,251479.9521941077
8891,162371.57700525195
4964,171298.76865943204
7696,171163.08440535984
6894,143337.79325050078
9766,180383.58078906155
4800,161350.73945027558
2840,198838.58726642246
4743,178849.18049908784
13562,478266.42162223073
8301,203948.05084196903
5405,179219.20736605194
1535,167442.32580592512
9073,124703.74855026069
1698,339746.48149600293
12262,242472.73844194747
6794,182286.77899897925
12701,187729.21193284297
8432,167922.9945523781
13540,137933.64817860402
8629,145130.76255332388
1440,179582.60648664815
8596,197190.51791415183
9575,263934.3843551633
14976,96022.01296200047
3149,211044.3342687273
5157,169698.1803373404
10748,184625.90807879643
9719,367408.86289294425
6376,184299.6107248539
9733,174374.16640618016
4749,205323.06387604823
4994,397973.99712933024
538,225720.72909467344
5512,139984.68554906963
9778,151267.7620829799
9761,144408.33571355106
3174,436496.9128182392
13429,200969.23986224315
10467,78734.0952003107
14129,186444.80560347068
13608,188851.3363789984
11106,144963.9522633127
12048,182194.2939799831
1054,357467.3452327203
3582,236653.41412372174
1566,154645.46460863974
11529,156225.3685509696
11859,168514.54246104992
10582,149606.35243179218
14907,471942.7611788123
14039,166369.23112177427
10489,170099.0787638939
3331,324691.2551053044
10153,248322.402542749
5271,155469.95113666606
11871,390136.4058372225
776,136778.60984716422
3994,122926.36604279627
9433,71313.28094367194
14275,143108.0974877149
8030,273278.94623963686
8169,271843.8376147932
8053,188742.0617863099
4822,203400.49927323748
13197,210627.59143243544
13634,332146.48754530423
8951,193660.61421352948
12176,238563.9853592447
15471,133987.19667256853
14962,146229.73873430616
12512,114169.02894681977
8697,401523.31584677746
7095,216966.0782282931
13639,196088.76315831565
16660,162990.6995572938
5848,143119.47251557777
5386,196357.22952937186
10880,314693.8315269883
3954,183962.20172311214
13426,240045.0928729857
5966,207734.5439174554
16315,292726.6171318817
7455,188966.39143304323
11071,227812.0939856403
14740,218417.500928624
16087,164808.70449038374
8931,248939.33839911947
15289,154916.7043926604
16089,267056.59233679867
12128,184708.9728507617
4724,221776.4090440562
8585,221136.2997618085
7188,237571.0795649233
5423,162209.36379033088
10488,193168.4491655107
5980,210778.25051501638
8376,247528.53998907996
12397,141397.94906972573
16496,169464.82278770953
4891,233208.26370734043
9710,147325.96215336706
6339,174683.46407159002
244,197748.96716280907
5002,242190.50777751635
5358,185421.84412758827
7636,157817.7615389173
9361,317930.1780851304
3601,115692.30194702616
15755,157631.61279875974
172,176981.17850442298
3037,302969.1715680754
577,294935.35484918475
3607,195315.19922620076
2515,114782.30757737074
10413,154077.96825713702
10511,241743.8785960596
4637,480770.8969415037
12736,275757.86242596415
9534,237668.22153286688
11641,181523.186387869
10419,248985.16281175235
15313,200286.56911447225
14915,186794.8921605059
12409,389863.97799391876
9405,133315.12570142077
14066,215482.6267790274
14108,187150.26605767824
11931,244350.47276597776
11464,345967.77512301016
926,145880.19503974976
11190,220874.3356356361
10260,181827.47767074493
12712,199928.1066658851
1234,188557.9745161953
11608,103722.61709116038
3776,253590.05341120277
4881,203948.05084196903
10266,172495.44103955096
3262,241200.6277288901
3576,392929.70026421815
16604,463231.79998582567
8041,223704.87788885212
10691,257059.00619350743
8357,182492.76738532446
11661,142489.72733895172
4453,238978.4319985206
15936,210570.5547472157
8463,273887.8418723237
15770,223751.29809984285
466,165249.53172309883
14965,87984.33952713135
11227,190546.94651274092
9894,267924.6667093478
11746,203601.59552894894
4118,142330.1496581641
756,336929.89852960233
15589,187767.05317722372
109,368444.2861573902
5778,195844.63237498238
1731,85072.35841725147
3450,157191.4887195457
2961,196717.23597509193
222,179410.3143514745
11454,419871.843982858
7339,184571.39174681227
12096,101969.28316970578
14074,191243.2641610916
4058,369920.09812945174
6603,271948.2128663806
3289,125924.84039384256
16681,249571.7465934078
8200,314802.5475804842
3343,264491.8960465526
7802,179472.78884083367
2082,438205.4229716715
217,249883.67594467703
1720,175888.15821187524
7224,235406.19632411504
6176,139454.72342569326
12571,247425.88654066372
16666,336775.60907818517
8908,209798.16182986673
6914,170165.88893470893
5428,181399.82566817926
381,182286.77899897925
3991,182751.75582247291
16365,268456.4500317972
1046,199229.60856230688
391,153320.48398213479
9212,305813.219450523
3022,194321.61024702602
9961,112706.14350129626
6764,287497.5652570118
7720,174788.68840093203
4809,200243.69181536345
8877,295132.64051473036
7817,168702.25587296407
10614,106820.84811979409
5553,296595.5059147933
16488,133186.88862683627
11002,161269.4808217119
13592,359087.59791533754
15050,213893.6653387996
13553,280007.72068104544
9041,219749.83188994948
5461,479605.7563769864
16274,433132.8706652803
2138,103835.12846990037
6245,160349.0949459135
8245,187984.65581842838
6491,230573.1299877439
13218,215030.92089061177
13101,112979.50995335946
10462,143479.8451453759
4079,175402.666644812
1506,452774.3974812829
14107,123724.96551872468
12215,273555.2122183409
11576,328429.7259538879
10567,217806.27951450486
12713,223033.50220572358
1468,473042.8719904607
2549,253567.98241619143
4172,239476.51818607995
12380,243294.950407271
3513,101260.52126436852
8165,248451.91380395368
1127,204536.73657294727
14601,431439.2045875322
15526,314862.44948455354
986,318759.18868593726
14968,194434.16989290164
9348,222427.31769915603
6317,278169.9545213029
7497,97493.60025497816
5079,362597.43867384805
528,166546.21537540166
10964,138541.43324406986
5812,323054.5402665869
11022,175202.8598059624
16251,141310.2173412135
5863,113126.76594353555
8664,205887.97774991565
5396,211849.9766713369
6917,230601.02756044845
12776,128915.27197445622
473,264290.32849217363
13333,217441.97035321273
13023,163341.14160573357
7357,217042.06618800588
10955,436845.3796851436
11914,396901.74538126594
12535,190544.8191265027
11205,201614.1547233582
13209,179207.1966421926
16119,336028.142155793
2174,283421.4231519613
4834,199694.51207968546
10151,180315.2331380394
5584,211750.08291169294
6672,201331.54427751683
12858,271449.3431322772
5106,152606.21715779652
8884,175336.86905853497
13766,168629.4828334
12556,123762.86662936668
12910,223340.26896476868
6258,123556.0177245844
7100,226068.56337450733
1793,180106.454038267
3335,181291.9977405447
12835,184282.19058872687
10591,144535.66443099608
15707,265558.36141103983
16389,154419.02814945448
7440,333072.6679369637
6293,179991.14294366026
3937,193888.0008809306
16527,173549.65379354148
5102,272389.6787686347
10734,367391.25154742756
7986,153931.601822587
6495,86437.03433148048
9571,261945.7426070805
5131,185622.30232334128
10761,371131.84290892974
143,426917.66225462104
13829,174090.0825259219
13662,230607.87244188233
1771,141811.346260009
5448,194868.5652356225
8594,156764.60701887822
12038,307108.93510348065
16471,184861.013704456
16764,142287.45592496576
1282,172248.98659693194
15101,259436.53832437957
9473,136850.85189033358
2324,377034.5447382525
14448,237638.61200515248
6000,72492.74124299348
2077,150962.12983850946
12960,222593.40841543154
15837,207821.35573433148
8805,267340.39166071365
9987,223782.369326247
1580,343547.4226509343
11089,128149.16314077523
10926,212275.66395742755
12773,411859.3006530044
6490,295000.1715922701
10858,129920.39885178643
2831,131619.3082898579
16326,127555.67319678029
371,197882.76475523206
8852,200800.29206810286
6713,289651.6393623737
4230,156772.87038609246
3639,218575.33358526026
3642,189110.70460044348
5149,194829.75333381415
2861,189069.5569789233
13300,92825.23018947589
2807,359751.43635682756
5919,105393.56328198384
12716,541480.8118213052
4271,251362.87594137515
16055,233255.19288603906
3747,231176.95880198915
5857,257582.46128800872
6884,351672.5323654991
16027,271580.84660029184
3512,299100.4029865994
5181,175672.67741561655
16732,242239.70773359452
1908,182908.59105741137
12082,169870.3196479553
7286,137534.38168714847
8216,140389.14623495712
6929,318749.0425465236
3950,342250.39633596607
12479,182007.40201563857
877,130029.56320339198
1366,179939.4867516311
384,132231.90431370345
5767,219569.85112608387
6910,148862.97594223262
187,197400.4671191148
10164,268889.48958037153
8603,225381.4717869954
15834,199659.91700395552
3078,131334.17493294293
3479,250742.52320024045
6671,223011.156454082
6078,154710.31300830294
16271,126998.77512719829
16191,163422.1641427733
11544,164663.3656807824
7781,166704.96504168038
14918,258473.82273879592
6238,175332.73074737136
12989,212866.84473420572
11907,238030.71373886068
9696,157195.43743153612
14084,365154.83985135914
3895,148648.36541906424
4367,171848.51224256246
8453,73256.7297485934
7638,349555.84705902194
8373,251807.17464461434
4674,186312.72243787913
15787,144801.4446061559
5903,273263.60936712415
13679,199295.63705323293
9018,393692.1020194465
15823,235406.63926800987
13289,148547.64099600332
9896,206044.29783217976
14436,184566.39415733007
5547,215446.47454022703
4048,421599.01338248875
16579,199824.29528677583
8550,212277.717120363
9385,296441.7191792137
5242,156430.88359420263
31,188694.01422965253
6144,251762.59068867215
3990,188159.98754205427
2523,88577.03398588352
12608,262487.9914269515
7234,182519.66299837673
15264,210219.3520093994
9623,184716.33272727852
3161,336161.66197639744
7425,103558.78855823979
13021,280742.22560357995
4044,143216.3527230649
15411,250609.5396115472
979,316946.6500365609
5514,250929.5144910455
4817,164040.96599279254
2115,194153.7316267155
10571,268667.35075252265
8992,238385.97573814617
15546,181639.71292235202
11359,126470.53443989602
11972,191488.05916033345
12838,170733.3669378323
5948,126267.1693450766
422,275594.04929509497
4855,167913.07864472957
16197,110155.44583750323
8926,447284.4412515969
5703,204815.84011572666
8848,184507.6057357648
7039,294081.6762141973
3806,160243.63666744338
15154,226683.84975090373
13132,178558.74261826242
7438,200442.96129091145
4398,195322.8069082823
2440,183787.22021716763
3751,154698.7912672337
1476,179355.14857289701
2264,292201.5323103035
16444,150682.5107050132
10704,173143.3083940583
4033,138621.46873233357
4508,120363.48001087198
16290,230620.71790940422
10387,206477.51760724327
5457,145785.92677653732
4910,281265.64176837826
7451,201314.59189884528
10732,179134.52776181573
8015,142848.9264841921
6148,181332.12684761186
5892,244409.75714803694
7825,210935.06507142377
6851,205413.54527660884
6633,211556.09649823242
2139,281201.1737228557
10213,298070.5807056594
2830,226924.81220776922
13907,150829.02549555857
15897,370856.72237168485
8311,195946.21462726768
14230,195208.1035583682
3878,170365.1777371502
13732,177975.04024988884
12110,177249.34812637503
10675,403707.04450435826
12946,127219.26384211497
16754,232658.6437523101
4394,268414.32266815274
16728,175891.3821325042
14378,308509.54093504
9949,179727.40864015612
994,186733.131147969
13258,154468.54933992936
5883,373332.23184626584
6933,372092.9522110607
13193,208067.5525623626
13286,165989.17789029886
13407,372599.0396411175
7512,125609.07806889473
7221,183609.47016645563
14428,182310.60661305103
1740,187667.97518547767
3,136572.16012410173
12952,208559.76216675254
11537,137457.78288689203
2558,136463.65737708582
14081,258272.78889760055
3517,228288.12143576745
7149,238179.40843822117
15777,114434.19196750599
8995,229030.95654241083
826,371036.1874640463
509,316020.5024596563
14875,308762.5569509125
6591,163595.68573605604
11283,105063.69262083028
9897,250160.26574364904
14902,179483.07071333312
14291,183023.21251343773
3162,244193.53189109592
4206,193492.69765770706
11580,209515.18591988785
2007,221739.99409161916
14939,260263.7215850232
13572,175436.35750821378
10720,160921.56276916468
